Year,Cause of Death,State,Age Range,Benchmark,Locality,Observed Deaths,Population,Expected Deaths,Potentially Excess Deaths,Percent Potentially Excess Deaths
2006,Unintentional Injury,TN,0-79,2005 Fixed,Nonmetropolitan,912,1396809,268,644,70.6
2006,Cancer,TX,0-79,2005 Fixed,All,25941,22763323,21685,4256,16.4
2006,Cancer,TX,0-79,2005 Fixed,Metropolitan,21148,19942235,17974,3174,15
2006,Cancer,TX,0-79,2005 Fixed,Nonmetropolitan,4793,2821088,3711,1082,22.6
2006,Chronic Lower Respiratory Disease,TX,0-79,2005 Fixed,All,4478,22763323,3115,1363,30.4
2006,Chronic Lower Respiratory Disease,TX,0-79,2005 Fixed,Metropolitan,3525,19942235,2547,978,27.7
2006,Chronic Lower Respiratory Disease,TX,0-79,2005 Fixed,Nonmetropolitan,953,2821088,568,385,40.4
2006,Heart Disease,TX,0-79,2005 Fixed,All,20119,22763323,13563,6556,32.6
2006,Heart Disease,TX,0-79,2005 Fixed,Metropolitan,16276,19942235,11222,5054,31.1
2006,Heart Disease,TX,0-79,2005 Fixed,Nonmetropolitan,3843,2821088,2341,1502,39.1
2006,Stroke,TX,0-79,2005 Fixed,All,4296,22763323,2639,1657,38.6
2006,Stroke,TX,0-79,2005 Fixed,Metropolitan,3448,19942235,2171,1277,37
2006,Stroke,TX,0-79,2005 Fixed,Nonmetropolitan,848,2821088,468,380,44.8
2006,Unintentional Injury,TX,0-79,2005 Fixed,All,7739,22763323,4029,3710,47.9
2006,Unintentional Injury,TX,0-79,2005 Fixed,Metropolitan,6275,19942235,3498,2777,44.3
2006,Unintentional Injury,TX,0-79,2005 Fixed,Nonmetropolitan,1464,2821088,531,933,63.7
2006,Cancer,UT,0-79,2005 Fixed,All,1837,2466663,2022,14,0.8
2006,Cancer,UT,0-79,2005 Fixed,Metropolitan,1553,2197764,1751,14,0.9
2006,Cancer,UT,0-79,2005 Fixed,Nonmetropolitan,284,268899,270,23,8.1
2006,Chronic Lower Respiratory Disease,UT,0-79,2005 Fixed,All,361,2466663,293,68,18.8
2006,Chronic Lower Respiratory Disease,UT,0-79,2005 Fixed,Metropolitan,307,2197764,254,56,18.2
2006,Chronic Lower Respiratory Disease,UT,0-79,2005 Fixed,Nonmetropolitan,54,268899,40,14,25.9
2006,Heart Disease,UT,0-79,2005 Fixed,All,1249,2466663,1265,16,1.3
2006,Heart Disease,UT,0-79,2005 Fixed,Metropolitan,1066,2197764,1096,18,1.7
2006,Heart Disease,UT,0-79,2005 Fixed,Nonmetropolitan,183,268899,169,18,9.8
2006,Stroke,UT,0-79,2005 Fixed,All,258,2466663,251,21,8.1
2006,Stroke,UT,0-79,2005 Fixed,Metropolitan,222,2197764,218,17,7.7
2006,Stroke,UT,0-79,2005 Fixed,Nonmetropolitan,36,268899,33,7,19.4
2006,Unintentional Injury,UT,0-79,2005 Fixed,All,592,2466663,416,176,29.7
2006,Unintentional Injury,UT,0-79,2005 Fixed,Metropolitan,486,2197764,370,120,24.7
2006,Unintentional Injury,UT,0-79,2005 Fixed,Nonmetropolitan,106,268899,47,59,55.7
2006,Cancer,VT,0-79,2005 Fixed,All,865,598909,732,134,15.5
2006,Cancer,VT,0-79,2005 Fixed,Metropolitan,260,201004,207,54,20.8
2006,Cancer,VT,0-79,2005 Fixed,Nonmetropolitan,605,397905,525,82,13.6
2006,Chronic Lower Respiratory Disease,VT,0-79,2005 Fixed,All,157,598909,106,52,33.1
2006,Chronic Lower Respiratory Disease,VT,0-79,2005 Fixed,Metropolitan,35,201004,29,10,28.6
2006,Chronic Lower Respiratory Disease,VT,0-79,2005 Fixed,Nonmetropolitan,122,397905,76,46,37.7
2006,Heart Disease,VT,0-79,2005 Fixed,All,537,598909,457,81,15.1
2006,Heart Disease,VT,0-79,2005 Fixed,Metropolitan,153,201004,129,24,15.7
2006,Heart Disease,VT,0-79,2005 Fixed,Nonmetropolitan,384,397905,328,58,15.1
2006,Stroke,VT,0-79,2005 Fixed,All,87,598909,88,10,11.5
2006,Stroke,VT,0-79,2005 Fixed,Metropolitan,25,201004,25,5,20
2006,Stroke,VT,0-79,2005 Fixed,Nonmetropolitan,62,397905,63,6,9.7
2006,Unintentional Injury,VT,0-79,2005 Fixed,All,204,598909,114,90,44.1
2006,Unintentional Injury,VT,0-79,2005 Fixed,Metropolitan,52,201004,37,15,28.8
2006,Unintentional Injury,VT,0-79,2005 Fixed,Nonmetropolitan,152,397905,77,75,49.3
2006,Cancer,VA,0-79,2005 Fixed,All,10111,7441331,8069,2042,20.2
2006,Cancer,VA,0-79,2005 Fixed,Metropolitan,8131,6421797,6567,1564,19.2
2006,Cancer,VA,0-79,2005 Fixed,Nonmetropolitan,1980,1019534,1501,480,24.2
2006,Chronic Lower Respiratory Disease,VA,0-79,2005 Fixed,All,1504,7441331,1158,346,23
2006,Chronic Lower Respiratory Disease,VA,0-79,2005 Fixed,Metropolitan,1107,6421797,930,177,16
2006,Chronic Lower Respiratory Disease,VA,0-79,2005 Fixed,Nonmetropolitan,397,1019534,228,169,42.6
2006,Heart Disease,VA,0-79,2005 Fixed,All,7035,7441331,5034,2001,28.4
2006,Heart Disease,VA,0-79,2005 Fixed,Metropolitan,5292,6421797,4090,1202,22.7
2006,Heart Disease,VA,0-79,2005 Fixed,Nonmetropolitan,1743,1019534,944,799,45.8
2006,Stroke,VA,0-79,2005 Fixed,All,1461,7441331,971,490,33.5
2006,Stroke,VA,0-79,2005 Fixed,Metropolitan,1169,6421797,785,384,32.8
2006,Stroke,VA,0-79,2005 Fixed,Nonmetropolitan,292,1019534,187,105,36
2006,Unintentional Injury,VA,0-79,2005 Fixed,All,2161,7441331,1374,787,36.4
2006,Unintentional Injury,VA,0-79,2005 Fixed,Metropolitan,1644,6421797,1174,470,28.6
2006,Unintentional Injury,VA,0-79,2005 Fixed,Nonmetropolitan,517,1019534,200,317,61.3
2006,Cancer,WA,0-79,2005 Fixed,All,7571,6155818,6597,974,12.9
2006,Cancer,WA,0-79,2005 Fixed,Metropolitan,6533,5505940,5687,846,12.9
2006,Cancer,WA,0-79,2005 Fixed,Nonmetropolitan,1038,649878,909,131,12.6
2006,Chronic Lower Respiratory Disease,WA,0-79,2005 Fixed,All,1427,6155818,939,491,34.4
2006,Chronic Lower Respiratory Disease,WA,0-79,2005 Fixed,Metropolitan,1223,5505940,803,423,34.6
2006,Chronic Lower Respiratory Disease,WA,0-79,2005 Fixed,Nonmetropolitan,204,649878,137,68,33.3
2006,Heart Disease,WA,0-79,2005 Fixed,All,4569,6155818,4106,470,10.3
2006,Heart Disease,WA,0-79,2005 Fixed,Metropolitan,3896,5505940,3538,366,9.4
2006,Heart Disease,WA,0-79,2005 Fixed,Nonmetropolitan,673,649878,567,106,15.8
2006,Stroke,WA,0-79,2005 Fixed,All,961,6155818,790,171,17.8
2006,Stroke,WA,0-79,2005 Fixed,Metropolitan,826,5505940,678,148,17.9
2006,Stroke,WA,0-79,2005 Fixed,Nonmetropolitan,135,649878,112,23,17
2006,Unintentional Injury,WA,0-79,2005 Fixed,All,2113,6155818,1132,981,46.4
2006,Unintentional Injury,WA,0-79,2005 Fixed,Metropolitan,1818,5505940,1007,811,44.6
2006,Unintentional Injury,WA,0-79,2005 Fixed,Nonmetropolitan,295,649878,125,170,57.6
2006,Cancer,WV,0-79,2005 Fixed,All,3423,1752716,2387,1036,30.3
2006,Cancer,WV,0-79,2005 Fixed,Metropolitan,2004,1067196,1403,603,30.1
2006,Cancer,WV,0-79,2005 Fixed,Nonmetropolitan,1419,685520,985,434,30.6
2006,Chronic Lower Respiratory Disease,WV,0-79,2005 Fixed,All,798,1752716,359,439,55
2006,Chronic Lower Respiratory Disease,WV,0-79,2005 Fixed,Metropolitan,429,1067196,210,219,51
2006,Chronic Lower Respiratory Disease,WV,0-79,2005 Fixed,Nonmetropolitan,369,685520,149,220,59.6
2006,Heart Disease,WV,0-79,2005 Fixed,All,2613,1752716,1501,1112,42.6
2006,Heart Disease,WV,0-79,2005 Fixed,Metropolitan,1483,1067196,882,601,40.5
2006,Heart Disease,WV,0-79,2005 Fixed,Nonmetropolitan,1130,685520,619,511,45.2
2006,Stroke,WV,0-79,2005 Fixed,All,469,1752716,296,173,36.9
2006,Stroke,WV,0-79,2005 Fixed,Metropolitan,278,1067196,174,104,37.4
2006,Stroke,WV,0-79,2005 Fixed,Nonmetropolitan,191,685520,122,69,36.1
2006,Unintentional Injury,WV,0-79,2005 Fixed,All,1013,1752716,340,673,66.4
2006,Unintentional Injury,WV,0-79,2005 Fixed,Metropolitan,556,1067196,206,350,62.9
2006,Unintentional Injury,WV,0-79,2005 Fixed,Nonmetropolitan,457,685520,134,323,70.7
2006,Cancer,WI,0-79,2005 Fixed,All,7359,5354665,6127,1235,16.8
2006,Cancer,WI,0-79,2005 Fixed,Metropolitan,5033,3921997,4202,831,16.5
2006,Cancer,WI,0-79,2005 Fixed,Nonmetropolitan,2326,1432668,1925,405,17.4
2006,Chronic Lower Respiratory Disease,WI,0-79,2005 Fixed,All,1212,5354665,900,312,25.7
2006,Chronic Lower Respiratory Disease,WI,0-79,2005 Fixed,Metropolitan,810,3921997,610,200,24.7
2006,Chronic Lower Respiratory Disease,WI,0-79,2005 Fixed,Nonmetropolitan,402,1432668,290,115,28.6
2006,Heart Disease,WI,0-79,2005 Fixed,All,4600,5354665,3855,745,16.2
2006,Heart Disease,WI,0-79,2005 Fixed,Metropolitan,3112,3921997,2642,470,15.1
2006,Heart Disease,WI,0-79,2005 Fixed,Nonmetropolitan,1488,1432668,1213,279,18.8
2006,Stroke,WI,0-79,2005 Fixed,All,926,5354665,752,174,18.8
2006,Stroke,WI,0-79,2005 Fixed,Metropolitan,638,3921997,513,125,19.6
2006,Stroke,WI,0-79,2005 Fixed,Nonmetropolitan,288,1432668,239,49,17
2006,Unintentional Injury,WI,0-79,2005 Fixed,All,1780,5354665,995,785,44.1
2006,Unintentional Injury,WI,0-79,2005 Fixed,Metropolitan,1226,3921997,721,505,41.2
2006,Unintentional Injury,WI,0-79,2005 Fixed,Nonmetropolitan,554,1432668,275,279,50.4
2006,Cancer,WY,0-79,2005 Fixed,All,663,506027,579,89,13.4
2006,Cancer,WY,0-79,2005 Fixed,Metropolitan,215,152338,171,45,20.9
2006,Cancer,WY,0-79,2005 Fixed,Nonmetropolitan,448,353689,408,47,10.5
2006,Chronic Lower Respiratory Disease,WY,0-79,2005 Fixed,All,189,506027,83,106,56.1
2006,Chronic Lower Respiratory Disease,WY,0-79,2005 Fixed,Metropolitan,73,152338,25,48,65.8
2006,Chronic Lower Respiratory Disease,WY,0-79,2005 Fixed,Nonmetropolitan,116,353689,59,57,49.1
2006,Heart Disease,WY,0-79,2005 Fixed,All,486,506027,361,125,25.7
2006,Heart Disease,WY,0-79,2005 Fixed,Metropolitan,145,152338,107,38,26.2
2006,Heart Disease,WY,0-79,2005 Fixed,Nonmetropolitan,341,353689,253,88,25.8
2006,Stroke,WY,0-79,2005 Fixed,All,94,506027,70,24,25.5
2006,Stroke,WY,0-79,2005 Fixed,Metropolitan,40,152338,21,19,47.5
2006,Stroke,WY,0-79,2005 Fixed,Nonmetropolitan,54,353689,49,11,20.4
2006,Unintentional Injury,WY,0-79,2005 Fixed,All,255,506027,94,161,63.1
2006,Unintentional Injury,WY,0-79,2005 Fixed,Metropolitan,70,152338,28,42,60
2006,Unintentional Injury,WY,0-79,2005 Fixed,Nonmetropolitan,185,353689,66,119,64.3
2007,Cancer,AL,0-79,2005 Fixed,All,7505,4515110,5459,2046,27.3
2007,Cancer,AL,0-79,2005 Fixed,Metropolitan,5337,3393746,3965,1372,25.7
2007,Cancer,AL,0-79,2005 Fixed,Nonmetropolitan,2168,1121364,1494,675,31.1
2007,Chronic Lower Respiratory Disease,AL,0-79,2005 Fixed,All,1573,4515110,808,765,48.6
2007,Chronic Lower Respiratory Disease,AL,0-79,2005 Fixed,Metropolitan,1090,3393746,583,507,46.5
2007,Chronic Lower Respiratory Disease,AL,0-79,2005 Fixed,Nonmetropolitan,483,1121364,225,258,53.4
2007,Heart Disease,AL,0-79,2005 Fixed,All,6358,4515110,3414,2944,46.3
2007,Heart Disease,AL,0-79,2005 Fixed,Metropolitan,4319,3393746,2478,1841,42.6
2007,Heart Disease,AL,0-79,2005 Fixed,Nonmetropolitan,2039,1121364,936,1103,54.1
2007,Stroke,AL,0-79,2005 Fixed,All,1344,4515110,670,674,50.1
2007,Stroke,AL,0-79,2005 Fixed,Metropolitan,955,3393746,485,470,49.2
2007,Stroke,AL,0-79,2005 Fixed,Nonmetropolitan,389,1121364,185,204,52.4
2007,Unintentional Injury,AL,0-79,2005 Fixed,All,2221,4515110,843,1378,62
2007,Unintentional Injury,AL,0-79,2005 Fixed,Metropolitan,1608,3393746,631,977,60.8
2007,Unintentional Injury,AL,0-79,2005 Fixed,Nonmetropolitan,613,1121364,213,400,65.3
2007,Cancer,AK,0-79,2005 Fixed,All,670,670912,581,91,13.6
2007,Cancer,AK,0-79,2005 Fixed,Metropolitan,408,447796,369,40,9.8
2007,Cancer,AK,0-79,2005 Fixed,Nonmetropolitan,262,223116,212,52,19.8
2007,Chronic Lower Respiratory Disease,AK,0-79,2005 Fixed,All,127,670912,75,52,40.9
2007,Chronic Lower Respiratory Disease,AK,0-79,2005 Fixed,Metropolitan,84,447796,48,38,45.2
2007,Chronic Lower Respiratory Disease,AK,0-79,2005 Fixed,Nonmetropolitan,43,223116,28,15,34.9
2007,Heart Disease,AK,0-79,2005 Fixed,All,402,670912,354,48,11.9
2007,Heart Disease,AK,0-79,2005 Fixed,Metropolitan,259,447796,225,38,14.7
2007,Heart Disease,AK,0-79,2005 Fixed,Nonmetropolitan,143,223116,129,21,14.7
2007,Stroke,AK,0-79,2005 Fixed,All,77,670912,65,13,16.9
2007,Stroke,AK,0-79,2005 Fixed,Metropolitan,46,447796,42,8,17.4
2007,Stroke,AK,0-79,2005 Fixed,Nonmetropolitan,31,223116,24,7,22.6
2007,Unintentional Injury,AK,0-79,2005 Fixed,All,333,670912,118,215,64.6
2007,Unintentional Injury,AK,0-79,2005 Fixed,Metropolitan,191,447796,78,113,59.2
2007,Unintentional Injury,AK,0-79,2005 Fixed,Nonmetropolitan,142,223116,39,103,72.5
2007,Cancer,AZ,0-79,2005 Fixed,All,7116,5962923,6887,309,4.3
2007,Cancer,AZ,0-79,2005 Fixed,Metropolitan,6699,5633843,6461,299,4.5
2007,Cancer,AZ,0-79,2005 Fixed,Nonmetropolitan,417,329080,426,14,3.4
2007,Chronic Lower Respiratory Disease,AZ,0-79,2005 Fixed,All,1427,5962923,1031,396,27.8
2007,Chronic Lower Respiratory Disease,AZ,0-79,2005 Fixed,Metropolitan,1334,5633843,966,368,27.6
2007,Chronic Lower Respiratory Disease,AZ,0-79,2005 Fixed,Nonmetropolitan,93,329080,65,28,30.1
2007,Heart Disease,AZ,0-79,2005 Fixed,All,4978,5962923,4317,661,13.3
2007,Heart Disease,AZ,0-79,2005 Fixed,Metropolitan,4642,5633843,4050,592,12.8
2007,Heart Disease,AZ,0-79,2005 Fixed,Nonmetropolitan,336,329080,267,69,20.5
2007,Stroke,AZ,0-79,2005 Fixed,All,916,5962923,856,119,13
2007,Stroke,AZ,0-79,2005 Fixed,Metropolitan,851,5633843,803,106,12.5
2007,Stroke,AZ,0-79,2005 Fixed,Nonmetropolitan,65,329080,53,12,18.5
2007,Unintentional Injury,AZ,0-79,2005 Fixed,All,2525,5962923,1092,1433,56.8
2007,Unintentional Injury,AZ,0-79,2005 Fixed,Metropolitan,2226,5633843,1032,1194,53.6
2007,Unintentional Injury,AZ,0-79,2005 Fixed,Nonmetropolitan,299,329080,60,239,79.9
2007,Cancer,AR,0-79,2005 Fixed,All,4655,2743347,3375,1280,27.5
2007,Cancer,AR,0-79,2005 Fixed,Metropolitan,2448,1632366,1818,630,25.7
2007,Cancer,AR,0-79,2005 Fixed,Nonmetropolitan,2207,1110981,1557,650,29.5
2007,Chronic Lower Respiratory Disease,AR,0-79,2005 Fixed,All,1035,2743347,504,531,51.3
2007,Chronic Lower Respiratory Disease,AR,0-79,2005 Fixed,Metropolitan,531,1632366,267,264,49.7
2007,Chronic Lower Respiratory Disease,AR,0-79,2005 Fixed,Nonmetropolitan,504,1110981,237,267,53
2007,Heart Disease,AR,0-79,2005 Fixed,All,3689,2743347,2111,1578,42.8
2007,Heart Disease,AR,0-79,2005 Fixed,Metropolitan,1854,1632366,1134,720,38.8
2007,Heart Disease,AR,0-79,2005 Fixed,Nonmetropolitan,1835,1110981,977,858,46.8
2007,Stroke,AR,0-79,2005 Fixed,All,800,2743347,417,383,47.9
2007,Stroke,AR,0-79,2005 Fixed,Metropolitan,395,1632366,223,172,43.5
2007,Stroke,AR,0-79,2005 Fixed,Nonmetropolitan,405,1110981,195,210,51.9
2007,Unintentional Injury,AR,0-79,2005 Fixed,All,1163,2743347,512,651,56
2007,Unintentional Injury,AR,0-79,2005 Fixed,Metropolitan,629,1632366,299,330,52.5
2007,Unintentional Injury,AR,0-79,2005 Fixed,Nonmetropolitan,534,1110981,213,321,60.1
2007,Cancer,CA,0-79,2005 Fixed,All,37803,35111385,35309,2494,6.6
2007,Cancer,CA,0-79,2005 Fixed,Metropolitan,36428,34306629,34166,2262,6.2
2007,Cancer,CA,0-79,2005 Fixed,Nonmetropolitan,1375,804756,1143,232,16.9
2007,Chronic Lower Respiratory Disease,CA,0-79,2005 Fixed,All,6271,35111385,5074,1197,19.1
2007,Chronic Lower Respiratory Disease,CA,0-79,2005 Fixed,Metropolitan,5966,34306629,4906,1060,17.8
2007,Chronic Lower Respiratory Disease,CA,0-79,2005 Fixed,Nonmetropolitan,305,804756,168,137,44.9
2007,Heart Disease,CA,0-79,2005 Fixed,All,26477,35111385,22039,4438,16.8
2007,Heart Disease,CA,0-79,2005 Fixed,Metropolitan,25549,34306629,21331,4218,16.5
2007,Heart Disease,CA,0-79,2005 Fixed,Nonmetropolitan,928,804756,709,219,23.6
2007,Stroke,CA,0-79,2005 Fixed,All,5857,35111385,4279,1578,26.9
2007,Stroke,CA,0-79,2005 Fixed,Metropolitan,5676,34306629,4141,1535,27
2007,Stroke,CA,0-79,2005 Fixed,Nonmetropolitan,181,804756,138,43,23.8
2007,Unintentional Injury,CA,0-79,2005 Fixed,All,9934,35111385,6340,3594,36.2
2007,Unintentional Injury,CA,0-79,2005 Fixed,Metropolitan,9493,34306629,6184,3309,34.9
2007,Unintentional Injury,CA,0-79,2005 Fixed,Nonmetropolitan,441,804756,156,285,64.6
2007,Cancer,CO,0-79,2005 Fixed,All,4644,4671551,4746,59,1.3
2007,Cancer,CO,0-79,2005 Fixed,Metropolitan,3893,4023721,3960,34,0.9
2007,Cancer,CO,0-79,2005 Fixed,Nonmetropolitan,751,647830,785,33,4.4
2007,Chronic Lower Respiratory Disease,CO,0-79,2005 Fixed,All,1095,4671551,666,429,39.2
2007,Chronic Lower Respiratory Disease,CO,0-79,2005 Fixed,Metropolitan,915,4023721,553,362,39.6
2007,Chronic Lower Respiratory Disease,CO,0-79,2005 Fixed,Nonmetropolitan,180,647830,113,68,37.8
2007,Heart Disease,CO,0-79,2005 Fixed,All,2874,4671551,2941,40,1.4
2007,Heart Disease,CO,0-79,2005 Fixed,Metropolitan,2342,4023721,2454,20,0.9
2007,Heart Disease,CO,0-79,2005 Fixed,Nonmetropolitan,532,647830,487,45,8.5
2007,Stroke,CO,0-79,2005 Fixed,All,624,4671551,563,68,10.9
2007,Stroke,CO,0-79,2005 Fixed,Metropolitan,522,4023721,469,61,11.7
2007,Stroke,CO,0-79,2005 Fixed,Nonmetropolitan,102,647830,94,11,10.8
2007,Unintentional Injury,CO,0-79,2005 Fixed,All,1594,4671551,848,746,46.8
2007,Unintentional Injury,CO,0-79,2005 Fixed,Metropolitan,1298,4023721,725,573,44.1
2007,Unintentional Injury,CO,0-79,2005 Fixed,Nonmetropolitan,296,647830,122,174,58.8
2007,Cancer,CT,0-79,2005 Fixed,All,4365,3369502,4009,363,8.3
2007,Cancer,CT,0-79,2005 Fixed,Metropolitan,4117,3188524,3768,354,8.6
2007,Cancer,CT,0-79,2005 Fixed,Nonmetropolitan,248,180978,240,22,8.9
2007,Chronic Lower Respiratory Disease,CT,0-79,2005 Fixed,All,591,3369502,583,11,1.9
2007,Chronic Lower Respiratory Disease,CT,0-79,2005 Fixed,Metropolitan,550,3188524,549,12,2.2
2007,Chronic Lower Respiratory Disease,CT,0-79,2005 Fixed,Nonmetropolitan,41,180978,35,7,17.1
2007,Heart Disease,CT,0-79,2005 Fixed,All,2724,3369502,2507,217,8
2007,Heart Disease,CT,0-79,2005 Fixed,Metropolitan,2545,3188524,2358,187,7.3
2007,Heart Disease,CT,0-79,2005 Fixed,Nonmetropolitan,179,180978,149,30,16.8
2007,Stroke,CT,0-79,2005 Fixed,All,484,3369502,486,17,3.5
2007,Stroke,CT,0-79,2005 Fixed,Metropolitan,456,3188524,457,17,3.7
2007,Stroke,CT,0-79,2005 Fixed,Nonmetropolitan,28,180978,29,1,3.6
2007,Unintentional Injury,CT,0-79,2005 Fixed,All,978,3369502,631,347,35.5
2007,Unintentional Injury,CT,0-79,2005 Fixed,Metropolitan,915,3188524,596,319,34.9
2007,Unintentional Injury,CT,0-79,2005 Fixed,Nonmetropolitan,63,180978,35,32,50.8
2007,Cancer,DE,0-79,2005 Fixed,All,1318,841001,1033,287,21.8
2007,Cancer,DE,0-79,2005 Fixed,Metropolitan,1318,841001,1033,287,21.8
2007,Cancer,DE,0-79,2005 Fixed,Nonmetropolitan,,,,,
2007,Chronic Lower Respiratory Disease,DE,0-79,2005 Fixed,All,221,841001,153,68,30.8
2007,Chronic Lower Respiratory Disease,DE,0-79,2005 Fixed,Metropolitan,221,841001,153,68,30.8
2007,Chronic Lower Respiratory Disease,DE,0-79,2005 Fixed,Nonmetropolitan,,,,,
2007,Heart Disease,DE,0-79,2005 Fixed,All,934,841001,645,289,30.9
2007,Heart Disease,DE,0-79,2005 Fixed,Metropolitan,934,841001,645,289,30.9
2007,Heart Disease,DE,0-79,2005 Fixed,Nonmetropolitan,,,,,
2007,Stroke,DE,0-79,2005 Fixed,All,168,841001,127,41,24.4
2007,Stroke,DE,0-79,2005 Fixed,Metropolitan,168,841001,127,41,24.4
2007,Stroke,DE,0-79,2005 Fixed,Nonmetropolitan,,,,,
2007,Unintentional Injury,DE,0-79,2005 Fixed,All,257,841001,158,99,38.5
2007,Unintentional Injury,DE,0-79,2005 Fixed,Metropolitan,257,841001,158,99,38.5
2007,Unintentional Injury,DE,0-79,2005 Fixed,Nonmetropolitan,,,,,
2007,Cancer,FL,0-79,2005 Fixed,All,27338,17509207,24258,3080,11.3
2007,Cancer,FL,0-79,2005 Fixed,Metropolitan,26053,16835951,23328,2725,10.5
2007,Cancer,FL,0-79,2005 Fixed,Nonmetropolitan,1285,673256,929,356,27.7
2007,Chronic Lower Respiratory Disease,FL,0-79,2005 Fixed,All,4846,17509207,3720,1126,23.2
2007,Chronic Lower Respiratory Disease,FL,0-79,2005 Fixed,Metropolitan,4550,16835951,3580,970,21.3
2007,Chronic Lower Respiratory Disease,FL,0-79,2005 Fixed,Nonmetropolitan,296,673256,140,156,52.7
2007,Heart Disease,FL,0-79,2005 Fixed,All,18106,17509207,15318,2788,15.4
2007,Heart Disease,FL,0-79,2005 Fixed,Metropolitan,17219,16835951,14737,2482,14.4
2007,Heart Disease,FL,0-79,2005 Fixed,Nonmetropolitan,887,673256,581,306,34.5
2007,Stroke,FL,0-79,2005 Fixed,All,3577,17509207,3053,623,17.4
2007,Stroke,FL,0-79,2005 Fixed,Metropolitan,3412,16835951,2938,577,16.9
2007,Stroke,FL,0-79,2005 Fixed,Nonmetropolitan,165,673256,115,50,30.3
2007,Unintentional Injury,FL,0-79,2005 Fixed,All,7513,17509207,3399,4114,54.8
2007,Unintentional Injury,FL,0-79,2005 Fixed,Metropolitan,7074,16835951,3268,3806,53.8
2007,Unintentional Injury,FL,0-79,2005 Fixed,Nonmetropolitan,439,673256,130,309,70.4
2007,Cancer,GA,0-79,2005 Fixed,All,11330,9121875,9021,2309,20.4
2007,Cancer,GA,0-79,2005 Fixed,Metropolitan,8466,7437517,6970,1496,17.7
2007,Cancer,GA,0-79,2005 Fixed,Nonmetropolitan,2864,1684358,2051,813,28.4
2007,Chronic Lower Respiratory Disease,GA,0-79,2005 Fixed,All,2016,9121875,1275,741,36.8
2007,Chronic Lower Respiratory Disease,GA,0-79,2005 Fixed,Metropolitan,1426,7437517,971,455,31.9
2007,Chronic Lower Respiratory Disease,GA,0-79,2005 Fixed,Nonmetropolitan,590,1684358,304,286,48.5
2007,Heart Disease,GA,0-79,2005 Fixed,All,8962,9121875,5595,3367,37.6
2007,Heart Disease,GA,0-79,2005 Fixed,Metropolitan,6513,7437517,4315,2198,33.7
2007,Heart Disease,GA,0-79,2005 Fixed,Nonmetropolitan,2449,1684358,1279,1170,47.8
2007,Stroke,GA,0-79,2005 Fixed,All,1947,9121875,1077,870,44.7
2007,Stroke,GA,0-79,2005 Fixed,Metropolitan,1427,7437517,825,602,42.2
2007,Stroke,GA,0-79,2005 Fixed,Nonmetropolitan,520,1684358,252,268,51.5
2007,Unintentional Injury,GA,0-79,2005 Fixed,All,3431,9121875,1633,1798,52.4
2007,Unintentional Injury,GA,0-79,2005 Fixed,Metropolitan,2544,7437517,1320,1224,48.1
2007,Unintentional Injury,GA,0-79,2005 Fixed,Nonmetropolitan,887,1684358,313,574,64.7
2007,Cancer,HI,0-79,2005 Fixed,All,1478,1260905,1520,76,5.1
2007,Cancer,HI,0-79,2005 Fixed,Metropolitan,1152,1028288,1224,44,3.8
2007,Cancer,HI,0-79,2005 Fixed,Nonmetropolitan,326,232617,296,37,11.3
2007,Chronic Lower Respiratory Disease,HI,0-79,2005 Fixed,All,152,1260905,223,10,6.6
2007,Chronic Lower Respiratory Disease,HI,0-79,2005 Fixed,Metropolitan,121,1028288,181,7,5.8
2007,Chronic Lower Respiratory Disease,HI,0-79,2005 Fixed,Nonmetropolitan,31,232617,42,3,9.7
2007,Heart Disease,HI,0-79,2005 Fixed,All,1047,1260905,949,148,14.1
2007,Heart Disease,HI,0-79,2005 Fixed,Metropolitan,809,1028288,766,103,12.7
2007,Heart Disease,HI,0-79,2005 Fixed,Nonmetropolitan,238,232617,183,55,23.1
2007,Stroke,HI,0-79,2005 Fixed,All,246,1260905,185,61,24.8
2007,Stroke,HI,0-79,2005 Fixed,Metropolitan,188,1028288,150,38,20.2
2007,Stroke,HI,0-79,2005 Fixed,Nonmetropolitan,58,232617,35,23,39.7
2007,Unintentional Injury,HI,0-79,2005 Fixed,All,351,1260905,238,113,32.2
2007,Unintentional Injury,HI,0-79,2005 Fixed,Metropolitan,258,1028288,194,64,24.8
2007,Unintentional Injury,HI,0-79,2005 Fixed,Nonmetropolitan,93,232617,44,49,52.7
2007,Cancer,ID,0-79,2005 Fixed,All,1634,1457183,1558,95,5.8
2007,Cancer,ID,0-79,2005 Fixed,Metropolitan,988,947570,960,70,7.1
2007,Cancer,ID,0-79,2005 Fixed,Nonmetropolitan,646,509613,598,57,8.8
2007,Chronic Lower Respiratory Disease,ID,0-79,2005 Fixed,All,354,1457183,227,127,35.9
2007,Chronic Lower Respiratory Disease,ID,0-79,2005 Fixed,Metropolitan,206,947570,138,68,33
2007,Chronic Lower Respiratory Disease,ID,0-79,2005 Fixed,Nonmetropolitan,148,509613,88,60,40.5
2007,Heart Disease,ID,0-79,2005 Fixed,All,1088,1457183,969,120,11
2007,Heart Disease,ID,0-79,2005 Fixed,Metropolitan,617,947570,597,28,4.5
2007,Heart Disease,ID,0-79,2005 Fixed,Nonmetropolitan,471,509613,372,99,21
